bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,udps.srcdst_packet_size_variation,udps.srcdst_udp_packet_count,udps.udp_packet_count,udps.srcdst_tcp_packet_count,udps.tcp_packet_count,udps.srcdst_ack_packet_count,udps.ack_packet_count,udps.srcdst_fin_packet_count,udps.fin_packet_count,udps.srcdst_rst_packet_count,udps.rst_packet_count,udps.srcdst_psh_packet_count,udps.psh_packet_count,udps.srcdst_syn_packet_count,udps.syn_packet_count,udps.srcdst_unique_ports_count,udps.srcdst_icmp_packet_count,udps.icmp_packet_count,udps.srcdst_http_ports_count,udps.http_ports_count,udps.srcdst_bidirectional_duration_avg,udps.bidirectional_duration_avg,udps.srcdst_dns_port_count,udps.dns_port_count,udps.srcdst_dns_port_src_count,udps.dns_port_src_count,udps.srcdst_vul_ports_count,udps.src2dst_packet_count,udps.bidirectional_packet_count,udps.srcdst_src2dst_packet_count,udps.srcdst_bidirectional_packet_count
0,1,253,0,1,253,0,0,0,253,253,0,253,253,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,146.06961810497532,0,0,350,350,747,1135,142,170,37,37,480,677,52,80,1,0,0,350,343,242.61714285714285,251.19142857142856,0,0,0,0,350,771,1212,558,810
11632,55,8399,11632,22,3468,11632,33,4931,66,152.70909090909092,188.07117178495395,1042,66,157.63636363636363,137.9408242532681,706,66,149.42424242424244,217.19447367264988,1042,0,215.4074074074074,591.2756123462356,2237,0,553.9047619047618,891.7705368962302,2294,0,363.5,736.3575569062242,2237,2,0,0,0,54,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,33,15,0,1,486.2482219333386,0,0,350,350,18811,18761,703,778,2,16,10820,10623,700,778,3,0,0,0,0,12340.345714285717,10991.36,0,0,0,0,350,7943,19162,7667,19163
3,5,863,2,3,723,3,2,140,66,172.6,229.4554422976278,583,66,241,296.2076974016712,583,66,70,5.656854249492381,74,0,0.75,0.5,1,1,1,0,1,3,3,0,3,2,0,0,0,4,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,257.1943169408427,0,1,140,341,6087,2575,236,425,223,160,3195,760,20,20,118,8,8,2,2,944.3648648648648,257.2457142857143,0,0,0,0,2,1616,2775,4440,6375
1,3,198,1,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,350,349,3316,3985,298,342,0,0,1692,2046,318,360,1,0,0,350,335,862.62,859.6542857142857,0,0,0,0,350,2619,4167,2292,3475
559,14,3135,559,7,2715,559,7,420,60,223.92857142857144,349.10929835483074,1090,60,387.8571428571429,448.7369045708292,1090,60,60,0,60,0,42.99999999999999,146.17113258095802,529,0,93.16666666666669,213.70766637317124,529,0,93.16666666666669,213.7273184847147,529,0,0,0,0,14,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,0,515,0,0,99,131,12645,18748,0,0,17,44,6321,6520,25,59,1,0,0,0,0,2756.242424242424,2224.1297709923665,0,0,0,0,0,10389,18797,6344,12665
383,17,13393,383,9,1262,370,8,12131,60,787.8235294117649,1443.4905279951663,5858,60,140.22222222222223,150.1805394997782,405,66,1516.375,1895.0092300943704,5858,0,23.9375,59.76115655953567,210,0,47.875,82.75339872174435,210,0,52.85714285714286,89.53291493714954,222,2,0,0,0,13,3,3,2,1,0,0,0,5,2,3,1,1,0,0,0,8,1,0,1,2845.0726264895243,0,0,350,350,4073,4073,488,488,618,618,740,740,741,741,2,0,0,350,350,318.6457142857143,318.6457142857143,0,0,0,0,350,2720,4882,2720,4882
69,7,2778,69,4,732,68,3,2046,66,396.8571428571428,686.9088800734851,1906,66,183,228.6977627058617,526,66,682,1060.0226412676288,1906,0,11.5,27.19374928177429,67,0,23,38.97435053981015,68,1,34,46.66904755831214,67,2,0,0,0,6,2,0,0,1,0,0,0,3,1,0,0,1,0,0,0,3,1,0,0,870.7659463560419,0,1,350,349,2010,4178,308,402,1,1,812,2058,308,400,1,0,0,350,319,745.2971428571428,777.0485714285714,0,0,0,0,350,2476,4381,1425,2165
12,9,5359,12,5,938,11,4,4421,66,595.4444444444445,950.6202069,2767,66,187.6,267.45616463263656,666,66,1105.25,1300.25725,2767,0,1.5,3.4641016151377544,10,0,3,5.354126134736337,11,0,3.666666666666667,5.507570547286102,10,2,0,0,0,8,2,0,0,1,0,0,0,4,1,0,0,1,0,0,0,4,1,0,0,1282.0882379930017,0,2,350,348,2016,4347,302,400,1,1,810,2154,316,414,1,0,0,350,316,734,771.16,0,0,0,0,350,2562,4559,1427,2175
8880,28,2166,8880,11,860,8880,17,1306,60,77.35714285714286,12.664369048090922,100,66,78.18181818181817,9.239244361073926,91,60,76.82352941176471,14.714938388070331,100,0,328.8888888888889,934.9889482412792,3261,0,888,1433.512624445437,3304,0,555,1175.3482320855665,3261,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,19.27649691550136,0,0,350,350,8752,9935,702,746,702,650,4900,5546,700,746,1,0,0,0,0,9013.56,10899.288571428571,0,0,0,0,350,4457,10956,3852,9804
1003,13,12816,1003,7,817,2,6,11999,66,985.8461538461538,1909.5689236995283,5869,66,116.71428571428572,127.17797802779415,405,66,1999.8333333333333,2537.859130579684,5869,0,83.58333333333334,288.28220338390435,999,0,167.16666666666669,407.5151121942188,999,0,0.4,0.5477225575051661,1,3,0,0,0,11,2,1,1,2,0,0,0,5,1,1,0,1,0,0,0,6,1,0,1,2849.4846902554154,0,0,350,350,4019,4019,490,490,624,624,762,762,728,728,2,0,0,350,350,298.81142857142856,298.81142857142856,0,0,0,0,350,2667,4823,2667,4823
263,28,5116,263,16,2536,63,12,2580,60,182.7142857142857,98.11514669296484,361,60,158.5,86.50703246942798,306,66,215,106.93073374003292,361,0,9.740740741,39.78847203804774,200,0,17.53333333333333,52.85541825,200,0,5.727272727272728,18.33625321100748,61,4,0,0,0,26,20,0,0,2,0,0,0,14,10,0,0,2,0,0,0,12,10,0,0,157.79813053391982,316,334,24,16,393,460,44,14,28,20,176,274,72,48,8,0,0,0,0,64.55,99.84,304,319,0,0,307,983,1864,869,1707
9193,28,2159,9193,11,853,9193,17,1306,60,77.10714285714286,12.434537581579978,100,66,77.54545454545456,8.406707278877219,88,60,76.82352941176471,14.714938388070331,100,0,340.4814814814815,983.7025179771798,3496,0,919.3,1513.0690701719836,3539,0,574.5625,1238.4834257402613,3496,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,18.717193521821944,0,0,350,350,8750,9746,700,738,700,654,4900,5460,700,738,1,0,0,0,0,8923.371428571429,8396.131428571429,0,0,0,0,350,4412,10769,3850,9800
23,2,126,0,1,60,0,1,66,60,63,4.242640687119285,66,60,60,0,60,66,66,0,66,23,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.4641016151377544,0,0,24,53,67,148,0,8,0,0,8,14,5,13,1,0,0,24,53,205.3333333333333,204.49056603773585,0,0,0,0,24,81,154,35,69
158,13,12768,158,7,769,146,6,11999,66,982.1538461538462,1716.8153097209697,5858,66,109.85714285714286,112.5469214,365,66,1999.8333333333333,2179.592477199962,5858,0,13.166666666666666,38.91677211068708,136,0,26.333333333333336,59.73831824437868,148,0,29.2,59.85983628444034,136,2,0,0,0,12,2,1,1,1,0,0,0,6,1,1,0,1,0,0,0,6,1,0,1,2849.654642817851,0,0,350,350,4337,4337,492,492,614,614,938,938,713,713,2,0,0,350,350,483.1028571428572,483.1028571428572,0,0,0,0,350,2873,5106,2873,5106
1,3,214,1,2,140,0,1,74,66,71.33333333333333,4.618802153517004,74,66,70,5.656854249492381,74,74,74,0,74,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,1,350,349,3317,3924,302,340,0,0,1692,2014,314,350,1,0,0,350,337,849.9942857142858,846.9171428571428,0,0,0,0,350,2590,4101,2292,3474
36,18,13122,36,10,991,25,8,12131,60,729,1231.7351701610885,4410,60,99.09999999999998,112.4953826,419,66,1516.375,1546.9141575130425,4410,0,2.117647058823529,4.181542074121348,13,0,4,5.454356057317857,14,0,3.571428571428571,5.883795341363227,14,2,0,0,0,12,2,5,2,1,0,0,0,4,1,5,1,1,0,0,0,8,1,0,1,2120.818297261696,0,0,350,350,4026,4026,520,520,809,809,707,707,700,700,2,0,0,350,350,24.49714285714285,24.49714285714285,0,0,0,0,350,2779,4995,2779,4995
11669,52,8201,11669,20,3336,11669,32,4865,66,157.71153846153845,192.31126082661925,1042,66,166.80000000000004,141.62723496633876,706,66,152.03125,220.1445982830963,1042,0,228.80392156862743,618.8779530604671,2272,0,614.1578947368421,937.5660725254926,2316,0,376.4193548387096,762.2557214913094,2272,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,486.2482219333386,0,0,350,350,18812,18789,702,768,5,23,10790,10656,700,772,3,0,0,0,0,12254.46,10853.214285714286,0,0,0,0,350,7957,19194,7695,19167
19,2,126,0,1,60,0,1,66,60,63,4.242640687119285,66,60,60,0,60,66,66,0,66,19,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.4641016151377544,0,0,8,64,32,93922,0,60,0,0,3,497,2,71,1,0,0,8,64,34.25,808.34375,0,0,0,0,8,39068,93953,16,33
999,6,374,998,3,194,998,3,180,60,62.33333333333333,2.9439202887759484,66,62,64.66666666666667,2.309401076758505,66,60,60,0,60,1,199.8,272.22637638553687,501,496,499,4.242640687119285,502,496,499,4.242640687119285,502,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2.8284271247461903,0,0,162,350,1661,1050,218,0,159,1050,231,0,377,1050,1,0,0,162,350,399.0617283950617,1012.2457142857144,0,0,0,0,162,1050,2100,912,1929
40,2,132,0,1,66,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47,85,1161,1477,0,2,0,0,110,170,12,22,1,0,0,47,85,79.89361702,90.84705882,0,0,0,0,47,592,1488,458,1167
0,1,297,0,1,297,0,0,0,297,297,0,297,297,297,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,171.47302994931886,0,0,350,350,697,697,0,0,32,32,483,483,148,148,1,0,0,350,350,597.1342857142857,597.1342857142857,0,0,0,0,350,631,846,631,846
0,3,214,0,2,140,0,1,74,66,71.33333333333333,4.618802153517004,74,66,70,5.656854249492381,74,74,74,0,74,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,1,350,349,3263,4009,302,336,0,0,1656,2078,316,354,1,0,0,350,337,864.7971428571428,885.8914285714286,0,0,0,0,350,2621,4188,2258,3421
0,2,134,0,1,74,0,1,60,60,67,9.899494936611664,74,74,74,0,74,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.082903768654761,0,0,350,350,362,362,0,0,352,352,0,0,357,357,350,0,0,3,3,210.48857142857145,210.48857142857145,1,1,0,0,13,362,714,362,714
1,5,349,1,3,186,0,2,163,60,69.8,15.498387012847497,97,60,62,3.4641016151377544,66,66,81.5,21.920310216782973,97,0,0.25,0.5,1,0,0.5,0.7071067811865476,1,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1,16.740669042783207,0,0,93,350,5890,1556,159,387,148,92,3129,369,0,0,78,0,0,0,0,990.2795698924732,768.7771428571428,0,0,0,0,0,931,1614,4252,6038
5,7,2854,5,4,808,5,3,2046,66,407.71428571428567,689.8844623765427,1906,66,202,266.6933320001333,602,66,682,1060.0226412676288,1906,0,0.8333333333333334,1.6020819787597222,4,0,1.6666666666666667,2.0816659994661326,4,1,2.5,2.1213203435596424,4,2,0,0,0,6,2,0,0,1,0,0,0,3,1,0,0,1,0,0,0,3,1,0,0,868.2457409435802,0,2,350,348,2028,4337,302,400,1,1,822,2150,314,414,1,0,0,350,316,745.66,771.1142857142858,0,0,0,0,350,2557,4549,1436,2186
13809,57,8531,13809,24,3600,13809,33,4931,66,149.66666666666669,185.38235905182307,1042,66,150.00000000000003,134.32213065094186,706,66,149.42424242424244,217.19447367264988,1042,0,246.5892857142857,691.7572032489095,2403,0,600.3913043478261,1021.8419526935586,2445,0,431.5312499999999,875.6232429007721,2403,2,0,0,0,56,31,0,2,1,0,0,0,23,16,0,1,1,0,0,0,33,15,0,1,486.2482219333386,0,0,350,350,18930,18980,701,773,0,14,10850,10754,700,772,3,0,0,0,0,12387.754285714283,11109.462857142857,0,0,0,0,350,8009,19378,7736,19280
572,16,3641,571,8,3161,572,8,480,60,227.5625,316.74594840871026,1071,60,395.12500000000006,388.34536819691823,1071,60,60,0,60,0,38.13333333333333,139.77883891892867,543,0,81.57142857142857,204.0644156002847,544,0,81.71428571428572,203.99813257782068,544,0,0,0,0,16,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,0,0,0,505.5,0,0,98,130,12631,18734,0,0,17,44,6314,6513,25,59,1,0,0,0,0,2778.6632653061224,2236.938461538461,0,0,0,0,0,10382,18783,6337,12651
1211,14,2757,1211,7,2337,1211,7,420,60,196.92857142857144,288.4322248841976,1017,60,333.85714285714283,369.4633173362991,1017,60,60,0,60,0,93.15384615384616,320.48344891061225,1159,0,201.8333333333333,469.7298869208416,1160,1,201.8333333333333,469.2344474424983,1159,0,0,0,0,14,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,0,478.5,0,0,121,153,13010,19113,0,0,17,44,6507,6706,25,59,1,0,0,0,0,2432.115702479339,2044.307189542484,0,0,0,0,0,10575,19162,6530,13030
220,17,13033,220,9,891,207,8,12142,60,766.6470588235294,1539.9731304951586,5858,60,99,105.10470969466591,379,66,1517.75,2046.9797088812163,5858,0,13.750000000000004,34.70350606687072,139,0,27.500000000000004,55.2500808,159,0,29.571428571428573,49.919458940901805,139,2,0,0,0,12,3,4,3,1,0,0,0,4,1,4,1,1,0,0,0,8,2,0,2,2848.7318084836747,0,0,350,350,4065,4065,479,479,639,639,764,764,737,737,2,0,0,350,350,360.19428571428574,360.19428571428574,0,0,0,0,350,2687,4884,2687,4884
11454,57,8543,11454,22,3480,11454,35,5063,66,149.87719298245614,185.29243972853124,1042,66,158.18181818181822,137.58448014761396,706,66,144.65714285714282,211.6235479582085,1042,0,204.53571428571425,576.4486562103804,2336,0,545.4285714285714,882.9867253491738,2401,0,336.8823529411765,712.7577158455222,2336,2,0,0,0,56,31,0,3,1,0,0,0,21,16,0,1,1,0,0,0,35,15,0,2,486.2482219333386,0,0,350,350,18802,18598,711,768,0,30,10702,10488,700,760,3,0,0,0,0,12038.834285714283,10726.522857142858,0,0,0,0,350,7898,19008,7728,19152
1,3,198,1,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,350,349,3306,4108,298,340,0,0,1688,2144,318,350,1,0,0,350,337,871.2771428571428,885.48,0,0,0,0,350,2667,4285,2288,3465
11671,55,8399,11671,22,3468,11671,33,4931,66,152.70909090909092,188.07117178495395,1042,66,157.63636363636363,137.9408242532681,706,66,149.42424242424244,217.19447367264988,1042,0,216.1296296296296,602.7378430191748,2264,0,555.7619047619048,909.0435581,2311,0,364.71875,751.8338111824293,2264,2,0,0,0,54,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,33,15,0,1,486.2482219333386,0,0,350,350,18937,18515,703,767,0,24,10850,10429,700,774,3,0,0,0,0,12291.077142857142,10841.12,0,0,0,0,350,7815,18922,7731,19287
0,2,134,0,1,74,0,1,60,60,67,9.899494936611664,74,74,74,0,74,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.082903768654761,0,0,350,350,361,361,0,0,351,351,0,0,356,356,350,0,0,3,3,108.98,108.98,1,1,0,0,13,361,712,361,712
1,3,180,1,2,120,0,1,60,60,60,0,60,60,60,0,60,60,60,0,60,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,90,348,205,16257,24,1086,78,78,38,8450,146,1192,5,0,0,47,40,711.9333333333333,536.1428571428571,0,0,0,0,76,8674,16922,203,339
0,1,74,0,1,74,0,0,0,74,74,0,74,74,74,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.72391992003231,0,0,350,350,149,231,24,28,0,0,129,173,279,282,2,0,0,350,349,85.23714285714286,85.51714285714286,0,0,0,0,350,463,503,412,420
9678,28,2157,9678,11,851,9678,17,1306,60,77.03571428571428,12.393194497032225,100,66,77.36363636363636,8.249517892,89,60,76.82352941176471,14.714938388070331,100,0,358.4444444444445,1018.0161829351972,3293,0,967.8,1557.899640185108,3335,0,604.875,1279.5938873981331,3293,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,18.89223826513594,0,10,147,218,3526,7712,272,540,272,272,1961,4133,294,570,1,0,0,0,0,8607.693878,5888.258771929824,0,0,0,0,147,3848,8309,1565,3945
1,3,198,1,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,4,350,346,2947,7321,310,542,0,0,1426,3828,320,554,1,0,0,350,270,852.9228571428572,862.24,0,0,0,0,350,4141,7606,2049,3107
170,13,12834,170,7,835,159,6,11999,60,987.2307692307692,2243.466928433392,7306,60,119.28571428571428,142.8224005,443,66,1999.8333333333333,3125.695213335214,7306,0,14.166666666666668,38.40651775,135,0,28.333333333333336,58.40776204124471,147,0,31.8,58.00172411230549,135,2,0,0,0,10,2,2,2,1,0,0,0,4,1,2,1,1,0,0,0,6,1,0,1,3562.6738437115832,0,0,350,350,3968,3968,457,457,585,585,728,728,728,728,2,0,0,350,350,299.0342857142857,299.0342857142857,0,0,0,0,350,2615,4726,2615,4726
4940,24,19998,4940,16,4928,4936,8,15070,66,833.2500000000001,787.9543271910691,1933,66,307.99999999999994,260.59316951908005,651,1835,1883.75,51.853502430267085,1933,0,214.7826086956522,395.3709370522986,1041,3,329.33333333333337,453.0176071423189,1041,250,705.1428571428571,419.8608613066272,1045,0,0,0,0,24,16,0,0,0,0,0,0,16,8,0,0,0,0,0,0,8,8,0,0,913.4303020300272,0,1,350,349,2000,3239,304,358,0,0,820,1526,298,354,1,0,0,350,331,750.9942857142858,762.2114285714285,0,0,0,0,350,2029,3418,1421,2149
1,4,353,1,2,233,0,2,120,60,88.25,42.05056480001191,149,84,116.5,45.96194077712559,149,60,60,0,60,0,0.3333333333333333,0.5773502691896258,1,1,1,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,42.05056480001191,0,0,42,45,7142,7161,0,0,15,18,3565,3571,23,29,1,0,0,0,0,3351.9523809523807,3161.733333333333,0,0,0,0,0,3599,7183,3586,7161
67,9,866,67,5,498,67,4,368,60,96.22222222222224,70.72089114571764,252,60,99.6,85.23379611398286,252,60,92,60.06662967072483,182,0,8.375,22.481341469888186,64,0,16.75,32.836717253708535,66,1,22.333333333333336,36.08785575970583,64,2,0,0,0,8,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,4,1,0,1,95.04209594,0,0,18,330,225,3974,36,660,0,0,38,688,36,660,1,0,0,18,330,114.88888888888889,95.32424242424244,0,0,0,0,18,2102,4304,121,243
15,13,12753,15,8,820,12,5,11933,60,980.9999999999998,2168.3790412809904,5869,60,102.5,102.4987804805501,356,66,2386.6,3173.9649966563907,5869,0,1.25,1.7645499039801522,4,0,2.142857142857143,3.760699023168052,10,0,3,2,4,2,0,0,0,11,2,2,1,1,0,0,0,6,1,2,0,1,0,0,0,5,1,0,1,2857.507815679017,0,0,350,350,4008,4008,482,482,608,608,735,735,740,740,2,0,0,350,350,294.2457142857143,294.2457142857143,0,0,0,0,350,2669,4796,2669,4796
549,9,1318,549,5,563,548,4,755,60,146.44444444444446,169.03114440178703,549,60,112.6,103.20271314263012,297,66,188.75,240.1962739094843,549,0,68.625,192.8892631981958,546,0,137.25,272.5012232388447,546,0,182.66666666666669,315.5223183,547,2,0,0,0,7,2,1,2,1,0,0,0,3,1,1,1,1,0,0,0,4,1,0,1,231.92671256239544,0,4,16,289,103,15441,30,1044,14,30,28,7998,30,1030,1,0,0,16,16,484.875,686.8293515358362,0,0,0,0,16,8231,16000,74,132
0,2,120,0,1,60,0,1,60,60,60,0,60,60,60,0,60,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,350,350,350,350,0,0,350,350,0,0,350,350,350,0,0,0,0,0.031428571,0.031428571,0,0,0,0,1,350,700,350,700
1,5,349,1,3,186,0,2,163,60,69.8,15.498387012847497,97,60,62,3.4641016151377544,66,66,81.5,21.920310216782973,97,0,0.25,0.5,1,0,0.5,0.7071067811865476,1,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1,16.740669042783207,0,1,118,349,5996,1528,209,405,196,138,3170,374,0,0,103,0,0,0,0,817.8644067796611,559.8914285714286,0,0,0,0,0,946,1640,4340,6192
4982,54,15367,4981,28,13807,4982,26,1560,60,284.57407407407413,427.72031074152255,1514,60,493.1071428571429,515.2197186304193,1514,60,60,0,60,0,94.00000000000004,524.8476335676273,3778,0,184.48148148148144,731.6621419948485,3779,0,199.28,758.5440286056792,3779,0,0,0,0,54,28,0,0,0,0,0,0,28,28,0,0,0,0,0,0,26,0,0,0,727,0,0,119,151,12982,19085,0,0,17,44,6493,6692,25,59,1,0,0,0,0,2458.1512605042017,2059.6887417218545,0,0,0,0,0,10561,19134,6516,13002
0,1,253,0,1,253,0,0,0,253,253,0,253,253,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,146.06961810497532,0,0,350,350,747,1135,142,170,37,37,480,677,52,80,1,0,0,350,343,242.61714285714285,251.19142857142856,0,0,0,0,350,771,1212,558,810
363,15,13411,363,9,1412,358,6,11999,66,894.0666666666665,1608.772445360866,5858,66,156.88888888888886,178.10351234917044,471,66,1999.8333333333333,2179.592477199962,5858,0,25.92857142857143,63.87061956765446,206,0,45.375,81.55618134,206,0,71.6,101.65775917262783,217,2,0,0,0,14,3,1,1,1,0,0,0,8,2,1,0,1,0,0,0,6,1,0,1,2834.936022205792,0,0,350,350,4096,4096,467,467,637,637,779,779,698,698,2,0,0,350,350,274.19142857142856,274.19142857142856,0,0,0,0,350,2750,4878,2750,4878
76896,23,24598,76896,14,880,73445,9,23718,60,1069.4782608695657,2452.2696698358523,8814,60,62.85714285714285,5.186626929045398,74,60,2635.333333333333,3464.937048490203,8814,0,3495.272727272726,14048.213657604192,65997,0,5915.076923076923,18162.076925384656,65997,0,9180.625,25683.65776096043,72743,4,0,0,0,21,4,2,2,2,0,0,0,12,2,2,0,2,0,0,0,9,2,0,2,4374.671645,0,0,350,350,9348,9348,976,976,736,736,1521,1521,1470,1470,350,0,0,350,350,81147.83714285714,81147.83714285714,0,0,0,0,350,5998,10084,5998,10084
122,4,508,0,2,158,0,2,350,79,127,55.42562584220407,175,79,79,0,79,175,175,0,175,0,40.66666666666667,70.43673284113434,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.42562584220407,350,350,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,61.67714285714285,61.67714285714285,350,350,0,0,350,714,1428,714,1428
263,14,12897,263,8,898,248,6,11999,60,921.2142857142856,1459.8498436257294,4410,60,112.25,132.5030996942012,440,66,1999.8333333333333,1753.071637631123,4410,0,20.23076923076923,65.29823102013542,237,0,37.57142857142857,94.19988878772124,251,0,49.6,104.8680122821063,237,2,0,0,0,11,2,3,1,1,0,0,0,5,1,3,0,1,0,0,0,6,1,0,1,2118.136917198697,0,0,350,350,4105,4105,520,520,813,813,774,774,749,749,2,0,0,350,350,466.6628571428572,466.6628571428572,0,0,0,0,350,2881,5135,2881,5135
3,3,198,3,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,1.5,2.1213203435596424,3,3,3,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,350,349,1989,3270,302,364,0,0,806,1526,302,364,1,0,0,350,329,720.5657142857143,732.1485714285715,0,0,0,0,350,2043,3454,1411,2140
1,3,214,1,2,140,0,1,74,66,71.33333333333333,4.618802153517004,74,66,70,5.656854249492381,74,74,74,0,74,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,4,350,346,2337,6730,306,536,0,0,1025,3439,318,550,1,0,0,350,270,801.7314285714285,812.3142857142857,0,0,0,0,350,3746,7013,1648,2496
